file,phenol_5_6_7,carbox_acid,benzoic_acid,thiol_thiophenol,aliphatic_alcohol,sec_amine_neg,heteorcyle_phen,alinine,primary_amine,tert_amine,sec_amine_sec_amine_ring,ring,aromatic,charge,hybridization,delta_tpsa,conjugate_acid,conjugate_base,exp_pKa (pKa)
542,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CN(C)c1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)[NH+:27]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,CN(C)c1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)[N:27]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,8.6
543,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CN(C)c1ccccc1S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:27]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,CN(C)c1ccccc1S(=O)(=O)[N-]C(=O)N2CCC(CC2)[N:27]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,8.6
544,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,CN(C)c1ccccc1S(=O)(=O)[NH:28]C(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,CN(C)c1ccccc1S(=O)(=O)[N-:28]C(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,6.6
545,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,Cc1ccc(cc1)S(=O)(=O)[NH:28]C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4Cl)C)Cl,Cc1ccc(cc1)S(=O)(=O)[N-:28]C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(c(c4Cl)C)Cl,3.2
547,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,Cc1ccc(cc1)S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:27]3CCC(CC3)Oc4ccc(c(c4Cl)C)Cl,Cc1ccc(cc1)S(=O)(=O)[N-]C(=O)N2CCC(CC2)[N:27]3CCC(CC3)Oc4ccc(c(c4Cl)C)Cl,8.7
548,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,Cc1ccc(cc1)S(=O)(=O)[NH:28]C(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4Cl)C)Cl,Cc1ccc(cc1)S(=O)(=O)[N-:28]C(=O)N2CCC(CC2)[NH+]3CCC(CC3)Oc4ccc(c(c4Cl)C)Cl,3.2
549,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2[OH:25])S(=O)(=O)N3CCNCC3)Cl,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2[O-:25])S(=O)(=O)N3CCNCC3)Cl,5.9
550,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2O)S(=O)(=O)N3CC[NH2+:18]CC3)Cl,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2O)S(=O)(=O)N3CC[NH:18]CC3)Cl,8.5
551,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2[O-])S(=O)(=O)N3CC[NH2+:18]CC3)Cl,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2[O-])S(=O)(=O)N3CC[NH:18]CC3)Cl,8.5
552,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2[OH:25])S(=O)(=O)N3CC[NH2+]CC3)Cl,c1cc(c(c(c1)F)Cl)NC(=O)Nc2ccc(c(c2[O-:25])S(=O)(=O)N3CC[NH2+]CC3)Cl,5.9
553,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,Cc1cc(ccc1OC)[C@@]2([NH+:26]=C(C(=N2)C)N)c3cccc(c3)c4cncnc4,Cc1cc(ccc1OC)[C@]2(N=C(C(=[N:26]2)N)C)c3cccc(c3)c4cncnc4,5.83
554,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,CC1=N[C@]([NH+:21]=C1N)(c2cccc(c2)c3cc(cnc3)Cl)C4CC4,CC1=N[C@]([N:21]=C1N)(c2cccc(c2)c3cc(cnc3)Cl)C4CC4,6.04
555,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,CCOC(=O)C1=C([NH2+:23]C(=C([C@H]1c2cccc3c2oc(cc3=O)C)C(=O)C)C)C,CCOC(=O)C1=C([NH:23]C(=C([C@H]1c2cccc3c2oc(cc3=O)C)C(=O)C)C)C,2.22
556,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CCOc1c2c(c(c[nH+:23]1)C)NC(=C([C@H]2c3ccc(cc3OC)C#N)C(=O)N)C,CCOc1c2c(c(c[n:23]1)C)NC(=C([C@H]2c3ccc(cc3OC)C#N)C(=O)N)C,4.68
558,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cc(c(cc1OC2CC[NH+:22](CC2)C[C@@H](CNC(=O)c3c[nH]nc3C(F)(F)F)O)Cl)Cl,c1cc(c(cc1OC2CC[N:22](CC2)C[C@@H](CNC(=O)c3c[nH]nc3C(F)(F)F)O)Cl)Cl,9.1
559,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,1.69,c1cc(c(cc1OC2CC[NH+](CC2)C[C@@H](CNC(=O)c3c[nH:21]nc3C(F)(F)F)O)Cl)Cl,c1cc(c(cc1OC2CC[NH+](CC2)C[C@@H](CNC(=O)c3c[n-:21]nc3C(F)(F)F)O)Cl)Cl,7.6
560,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,Cn1cc(c(cc1=O)C(F)(F)F)C(=O)NC[C@H](C[NH+:24]2CCC(CC2)Oc3ccc(c(c3)Cl)Cl)O,Cn1cc(c(cc1=O)C(F)(F)F)C(=O)NC[C@H](C[N:24]2CCC(CC2)Oc3ccc(c(c3)Cl)Cl)O,7.8
561,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,1.69,c1ccc2c(c1)c(c[nH:25]c2=O)C(=O)NC[C@H](CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O,c1ccc2c(c1)c(c[n-:25]c2=O)C(=O)NC[C@H](CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O,10.9
562,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc2c(c1)c(c[nH]c2=O)C(=O)NC[C@H](C[NH+:26]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O,c1ccc2c(c1)c(c[nH]c2=O)C(=O)NC[C@H](C[N:26]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O,7.7
563,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,1.69,c1ccc2c(c1)c(c[nH:25]c2=O)C(=O)NC[C@H](C[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O,c1ccc2c(c1)c(c[n-:25]c2=O)C(=O)NC[C@H](C[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)O,10.9
564,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1c(c(no1)c2c(cccc2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[OH:27],Cc1c(c(no1)c2c(cccc2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-:27],2.46
565,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CC(=O)O[C@@H]1[C@@H](Sc2ccccc2N(C1=O)CC[NH+:24](C)C)c3ccc(cc3)OC,CC(=O)O[C@@H]1[C@@H](Sc2ccccc2N(C1=O)CC[N:24](C)C)c3ccc(cc3)OC,8.08
566,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,c1cc(c(cc1Cl)c2cn[nH]c2N)Oc3cc(c(cc3Cl)S(=O)(=O)[NH:23]c4cscn4)F,c1cc(c(cc1Cl)c2cn[nH]c2N)Oc3cc(c(cc3Cl)S(=O)(=O)[N-:23]c4cscn4)F,6.2
567,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1cc(c(cc1CN2C[C@H]3C[NH2+:26]C[C@@H](C2)O3)C(=O)NCC45CC6CC(C4)CC(C6)C5)Cl,c1cc(c(cc1CN2C[C@H]3C[NH:26]C[C@@H](C2)O3)C(=O)NCC45CC6CC(C4)CC(C6)C5)Cl,10
568,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cc(c(cc1C[NH+:27]2C[C@H]3CNC[C@@H](C2)O3)C(=O)NCC45CC6CC(C4)CC(C6)C5)Cl,c1cc(c(cc1C[N:27]2C[C@H]3CNC[C@@H](C2)O3)C(=O)NCC45CC6CC(C4)CC(C6)C5)Cl,10
569,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1cc(c(cc1CN2CC[NH2+:24]CC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,c1cc(c(cc1CN2CC[NH:24]CC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,8.85
570,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cc(c(cc1C[NH+:25]2CCNCC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,c1cc(c(cc1C[N:25]2CCNCC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,8.85
571,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(c(c1)NC(=O)Nc2ccc(cc2[OH:20])N(=O)=O)Br,c1ccc(c(c1)NC(=O)Nc2ccc(cc2[O-:20])N(=O)=O)Br,7.7
572,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)[NH2+:16]C[C@H](COc1ccc(cc1)CC(=O)N)O,CC(C)[NH:16]C[C@H](COc1ccc(cc1)CC(=O)N)O,9.6
573,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC(C)c1nc2ccc(cc2c(=O)n1C[C@H]3CCC[N@H+:29](C3)C(C)C)c4ccc(cc4)F,CC(C)c1nc2ccc(cc2c(=O)n1C[C@H]3CCC[N@:29](C3)C(C)C)c4ccc(cc4)F,9.91
574,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,Cc1nc2ccc(cc2c(=O)n1C[C@H]3CCC[N@H+:27](C3)C(C)C)c4ccc(cc4)Cl,Cc1nc2ccc(cc2c(=O)n1C[C@H]3CCC[N@:27](C3)C(C)C)c4ccc(cc4)Cl,10.09
575,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,1.69,C[C@H](CO)Nc1c2c([nH:20]c(=O)cn2)nc(n1)SCc3cccc(c3F)F,C[C@H](CO)Nc1c2c([n-:20]c(=O)cn2)nc(n1)SCc3cccc(c3F)F,7.5
576,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC[N@@H+:16]1CCC[C@H]1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,CC[N@@:16]1CCC[C@H]1CNC(=O)c2cc(ccc2OC)S(=O)(=O)N,9
578,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1c2c(cc(c1O)[OH:13])C[C@@H](CC2)N,c1c2c(cc(c1O)[O-:13])C[C@@H](CC2)N,9.1
580,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1c2c(cc(c1[OH:12])O)C[C@@H](CC2)[NH3+],c1c2c(cc(c1[O-:12])O)C[C@@H](CC2)[NH3+],9.1
581,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1c2c(cc(c1O)[OH:13])C[C@@H](CC2)[NH3+],c1c2c(cc(c1O)[O-:13])C[C@@H](CC2)[NH3+],9.1
583,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc(cc1)C[NH+:18]2CCN(CC2)S(=O)(=O)c3ccccc3,c1ccc(cc1)C[N:18]2CCN(CC2)S(=O)(=O)c3ccccc3,5.6
584,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCCN(CCC)[C@@H]1CCc2c(cccc2[OH:18])C1,CCCN(CCC)[C@@H]1CCc2c(cccc2[O-:18])C1,9.25
585,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CCC[NH+:17](CCC)[C@@H]1CCc2c(cccc2O)C1,CCC[N:17](CCC)[C@@H]1CCc2c(cccc2O)C1,10.85
586,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCC[NH+](CCC)[C@@H]1CCc2c(cccc2[OH:18])C1,CCC[NH+](CCC)[C@@H]1CCc2c(cccc2[O-:18])C1,9.25
587,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:27]1CCN(CC1)c2ccc(cc2)c3cc(c4ccccc4n3)NCCN(C)C,C[N:27]1CCN(CC1)c2ccc(cc2)c3cc(c4ccccc4n3)NCCN(C)C,8.94
588,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CN1CCN(CC1)c2ccc(cc2)c3cc(c4ccccc4n3)NCC[NH+:29](C)C,CN1CCN(CC1)c2ccc(cc2)c3cc(c4ccccc4n3)NCC[N:29](C)C,8.94
590,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc2c(c1)c(=O)cc([nH]2)C(=O)[OH:14],c1ccc2c(c1)c(=O)cc([nH]2)C(=O)[O-:14],2.5
592,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,Cc1cc(cc(c1CC2=[NH+:17]CCN2)C)C(C)(C)C,Cc1cc(cc(c1CC2=[N:17]CCN2)C)C(C)(C)C,10.6
594,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,c1cc2c(c(c1)F)C(=[NH+:15][C@@H](N2)c3ccc(cc3)F)N,c1cc2c(c(c1)F)C(=[N:15][C@@H](N2)c3ccc(cc3)F)N,9
595,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,1.69,Cc1cn(c(=O)[nH:13]c1=O)Cc2ccccc2,Cc1cn(c(=O)[n-:13]c1=O)Cc2ccccc2,9.4
596,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,CCOC(=O)N1CCC2(CC1)Nc3cccc(c3C(=[NH+:16]2)N)Cl,CCOC(=O)N1CCC2(CC1)Nc3cccc(c3C(=[N:16]2)N)Cl,9
597,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,c1cc2c(c(c1)F)C(=[NH+:22]C3(N2)CCN(CC3)C(=O)c4ccc(cc4)C#N)N,c1cc2c(c(c1)F)C(=[N:22]C3(N2)CCN(CC3)C(=O)c4ccc(cc4)C#N)N,9
598,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCCN(CCC)CCc1ccc(c(c1)NC(=O)C)[OH:20],CCCN(CCC)CCc1ccc(c(c1)NC(=O)C)[O-:20],8.75
600,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCC[NH+](CCC)CCc1ccc(c(c1)NC(=O)C)[OH:20],CCC[NH+](CCC)CCc1ccc(c(c1)NC(=O)C)[O-:20],8.75
601,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,CC1(c2ccc(cc2C(=O)N(C1=O)CCc3ccc(cc3)S(=O)(=O)[NH:30]C(=O)NC4CCCCC4)OC)C,CC1(c2ccc(cc2C(=O)N(C1=O)CCc3ccc(cc3)S(=O)(=O)[N-:30]C(=O)NC4CCCCC4)OC)C,5
603,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,c1cc2cc[nH]c2[nH+:8]c1,c1cc2cc[nH]c2[n:8]c1,4.5
605,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,3,-2.07,CCC1(C(=O)[NH:13]C(=O)NC1=O)c2ccccc2,CC[C@@]1(C(=O)NC(=O)[N-:13]C1=O)c2ccccc2,7.5
607,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,1.69,c1ccc(cc1)/C=C/c2n[nH:13]nn2,c1ccc(cc1)/C=C/c2n[n-:13]nn2,4.5
608,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:18]CC[C@@H](c1ccccc1)Oc2ccc(cc2)C(F)(F)F,C[NH:18]CC[C@@H](c1ccccc1)Oc2ccc(cc2)C(F)(F)F,9.9
609,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C[C@@]12CC[C@H]3c4ccc(cc4CC[C@@H]3[C@@H]1CC[C@@H]2O)[OH:19],C[C@@]12CC[C@H]3c4ccc(cc4CC[C@@H]3[C@@H]1CC[C@@H]2O)[O-:19],10
610,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)[NH2+:19]C[C@H](COc1ccc(cc1)CCOCC2CC2)O,CC(C)[NH:19]C[C@H](COc1ccc(cc1)CCOCC2CC2)O,9.53
611,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,C[C@H](CO)Nc1c2c(nc(n1)SCc3cccc(c3F)F)nc(s2)[NH:21]S(=O)(=O)C,C[C@H](CO)Nc1c2c(nc(n1)SCc3cccc(c3F)F)nc(s2)[N-:21]S(=O)(=O)C,4.7
612,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,c1cnc(nc1)[NH:14]S(=O)(=O)c2ccc(cc2)N,c1cnc(nc1)[N-:14]S(=O)(=O)c2ccc(cc2)N,6.29
614,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1ccc(cc1)[C@H]2c3c(c4ccccc4[nH]3)C[C@H]([NH2+:20]2)C(=O)O,c1ccc(cc1)[C@H]2c3c(c4ccccc4[nH]3)C[C@H]([NH:20]2)C(=O)O,8
615,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1ccc(cc1)[C@H]2c3c(c4ccccc4[nH]3)C[C@H]([NH2+:20]2)C(=O)[O-],c1ccc(cc1)[C@H]2c3c(c4ccccc4[nH]3)C[C@H]([NH:20]2)C(=O)[O-],8
616,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,c1cc(ncc1C(=O)N2CCC3(CC2)Nc4c(ccc(c4C(=[NH+:22]3)N)F)F)C#N,c1cc(ncc1C(=O)N2CCC3(CC2)Nc4c(ccc(c4C(=[N:22]3)N)F)F)C#N,8.4
617,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1.74,Cc1c(sc(=[NH2+:6])[nH]1)C,[H]/[N:6]=c\1/[nH]c(c(s1)C)C,6.3
618,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,CC(=O)[NH:10]S(=O)(=O)c1ccc(cc1)N,CC(=O)[N-:10]S(=O)(=O)c1ccc(cc1)N,5.25
619,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,Cc1[nH+:19]ccn1C[C@H]2CCc3c(c4ccccc4n3C)C2=O,Cc1[n:19]ccn1C[C@H]2CCc3c(c4ccccc4n3C)C2=O,7.73
620,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,COc1ccc(cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)[NH:26]C(=O)NC3CCCCC3)Cl,COc1ccc(cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-:26]C(=O)NC3CCCCC3)Cl,3.76
622,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cnc(nc1)N2CC[NH+:26](CC2)CCCCN3C(=O)CC4(CCCC4)CC3=O,c1cnc(nc1)N2CC[N:26](CC2)CCCCN3C(=O)CC4(CCCC4)CC3=O,7.61
623,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)(C)[NH2+:17]C[C@@H](COc1c(nsn1)N2CCOCC2)O,CC(C)(C)[NH:17]C[C@@H](COc1c(nsn1)N2CCOCC2)O,8.8
624,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)[NH2+:16]C[C@H](COc1cccc2c1cc[nH]2)O,CC(C)[NH:16]C[C@H](COc1cccc2c1cc[nH]2)O,9.62
625,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,COc1cc[nH+:15]c(c1)CSc2[nH]c3ccccc3n2,COc1cc[n:15]c(c1)CSc2[nH]c3ccccc3n2,5.3
626,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(ccc1CCCC(=O)[OH:17])N(CCCl)CCCl,c1cc(ccc1CCCC(=O)[O-:17])N(CCCl)CCCl,5.8
628,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,3,-2.83,CN1C(=C(c2ccccc2S1(=O)=O)[OH:22])C(=O)Nc3ccccn3,C[N@]1C(=C(c2ccccc2S1(=O)=O)[O-:22])C(=O)Nc3ccccn3,6.3
629,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:20]1CCC(=C2c3ccccc3CC(=O)c4c2ccs4)CC1,C[N:20]1CCC(=C2c3ccccc3CC(=O)c4c2ccs4)CC1,9
630,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cc(ccc1C(=O)CCC[NH+:22]2CCC(CC2)(c3ccc(cc3)Cl)O)F,c1cc(ccc1C(=O)CCC[N:22]2CCC(CC2)(c3ccc(cc3)Cl)O)F,8.75
631,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,c1cc(c(cc1OCCC[NH2+:26]CCCO)C(=O)NCC23CC4CC(C2)CC(C4)C3)Cl,c1cc(c(cc1OCCC[NH:26]CCCO)C(=O)NCC23CC4CC(C2)CC(C4)C3)Cl,9.5
632,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,Cc1ccc(cc1NC(=O)CC23CC4CC(C2)CC(C4)C3)C(=O)N5C[C@H]6C[NH2+:27]C[C@@H](C5)O6,Cc1ccc(cc1NC(=O)CC23CC4CC(C2)CC(C4)C3)C(=O)N5C[C@H]6C[NH:27]C[C@@H](C5)O6,7.18
633,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,1.69,c1cc(c(cc1n2c(=O)[nH:23]c(=O)cn2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,c1cc(c(cc1n2c(=O)[n-:23]c(=O)cn2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,6.2
634,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,Cc1cccc(c1OC[C@H](C)[NH3+:12])C,Cc1cccc(c1OC[C@H](C)[NH2:12])C,9.13
635,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,1.69,c1ccc(c(c1)CCNC(=O)c2cc(ccc2Cl)n3c(=O)[nH:20]c(=O)cn3)Cl,c1ccc(c(c1)CCNC(=O)c2cc(ccc2Cl)n3c(=O)[n-:20]c(=O)cn3)Cl,6.1
637,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)[OH:17],C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)[O-:17],4.2
638,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)c2c(c(nc(n2)N)[OH:16])C#N,c1ccc(cc1)c2c(c(nc(n2)N)[O-:16])C#N,6.52
640,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)[OH:26],CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-:26],3.1
641,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CCOC(=O)[C@H](CCc1ccccc1)[NH2+:22][C@@H](C)C(=O)N2CCC[C@H]2C(=O)O,CCOC(=O)[C@H](CCc1ccccc1)[NH:22][C@@H](C)C(=O)N2CCC[C@H]2C(=O)O,6.4
643,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[OH:26],CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2CCC[C@H]2C(=O)[O-:26],3.1
644,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCCN(CCC)CCc1ccc(c2c1CC(=O)N2)[OH:20],CCCN(CCC)CCc1ccc(c2c1CC(=O)N2)[O-:20],8.35
645,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CCC[NH+:18](CCC)CCc1ccc(c2c1CC(=O)N2)O,CCC[N:18](CCC)CCc1ccc(c2c1CC(=O)N2)O,10.2
646,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCC[NH+](CCC)CCc1ccc(c2c1CC(=O)N2)[OH:20],CCC[NH+](CCC)CCc1ccc(c2c1CC(=O)N2)[O-:20],8.35
647,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:21](C)CCC=C1c2ccccc2CCc3c1cccc3,C[N:21](C)CCC=C1c2ccccc2CCc3c1cccc3,9.4
648,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CCC[NH2+:22]C[C@H](COc1ccccc1C(=O)CCc2ccccc2)O,CCC[NH:22]C[C@H](COc1ccccc1C(=O)CCc2ccccc2)O,9.27
649,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CCCC(=O)Nc1ccc(c(c1)C(=O)C)OC[C@@H](C[NH2+:20]C(C)C)O,CCCC(=O)Nc1ccc(c(c1)C(=O)C)OC[C@@H](C[NH:20]C(C)C)O,9.45
650,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)[NH2+:19]C[C@H](COc1ccc(cc1)COCCOC(C)C)O,CC(C)[NH:19]C[C@H](COc1ccc(cc1)COCCOC(C)C)O,9.87
652,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[N@H+:18]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)O,C[N@:18]1CC[C@]23c4c5ccc(c4O[C@H]2[C@H](C=C[C@H]3[C@H]1C5)O)O,8.18
653,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)(C)[NH2+:14]C[C@@H](c1ccc(c(c1)CO)O)O,CC(C)(C)[NH:14]C[C@@H](c1ccc(c(c1)CO)O)O,9.3
654,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,CCCCNC(=O)[NH:14]S(=O)(=O)c1ccc(cc1)C,CCCCNC(=O)[N-:14]S(=O)(=O)c1ccc(cc1)C,5.3
655,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4[nH+:36]3)Cl)SCC5(CC5)CC(=O)O)O,CC(C)(c1ccccc1CC[C@H](c2cccc(c2)/C=C/c3ccc4ccc(cc4[n:36]3)Cl)SCC5(CC5)CC(=O)O)O,5.6
